x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,0.11972625601574055,-0.3813973476040818,0.047341467695025764,0.06173541342032626,-0.6692202263560564,0.05651437392339939,-0.078569538604284,-0.7906453939695428,0.05773528480680452,-0.21947016797671165,-0.7924944054652381,0.05407459178652265,-0.038214084805364375,-1.0187780968994304,0.03458799902391323,-0.13482698035573823,-0.947187528943513,0.03875872601625128,-0.10790445551387008,-0.78872993375498,0.013339757596836905,-0.0613213738141848,-0.684986112491012,-0.008179112944873574,-0.2372792678910579,-0.9714414799817247,0.006298221168500816,-0.28437100272806404,-0.8649845608994279,0.05703881179366821,-0.2523327697912513,-0.7136883330330056,0.061607709333414376,-0.20145328932722636,-0.6013025523074907,0.049229727573446805,-0.40846668363827016,-0.8158645379470407,-0.013537523826002207,-0.42539053145785616,-0.7135540863827048,0.025965661118548353,-0.3752064014199499,-0.5788134556311801,0.034389108753587826,-0.3134976349477989,-0.4740446544461024,0.025506151467829682,-0.5497843883451125,-0.6228871706099779,-0.029813756201938022,-0.5642950008391268,-0.5492273322069922,-0.00698834655335079,-0.5050664243661271,-0.4236128595765795,0.023532506461365132,-0.45063817755080743,-0.327093649973746,0.048971869862524234,NONE
0.0,0.0,0.0,0.19485137821214246,-0.33743635537633115,0.04584570869024217,0.18322960636272773,-0.6214921964570711,0.061173623499757294,0.0516062053880303,-0.7698497847775452,0.07119551664343739,-0.0960871304998304,-0.7642190724746951,0.07638223832544107,-0.07691676296306699,-1.0247454555726792,0.030574054042202124,-0.031996118967967585,-0.9925237447668698,0.04230307681960572,-0.008684139277673931,-0.8344109409878814,0.018484346416019735,-0.007939456916948038,-0.7181463050356682,-0.0058764771281514345,-0.28312066678501074,-0.9590842966284095,0.008222073643695626,-0.22616296088404725,-0.8888245212680229,0.07804376784983927,-0.17945892433819002,-0.7322479114778413,0.09288995743818877,-0.15350580924535978,-0.6134289197823709,0.07850170913872656,-0.4364033535324268,-0.785961610278267,-0.005321324872490827,-0.3842448097235976,-0.7114951380198907,0.052814285097486716,-0.3195750025577409,-0.5843457399871622,0.07063158665610743,-0.27486795646383505,-0.4673927755383283,0.05920430839519171,-0.5510982830257863,-0.5806791230011912,-0.01569756691358147,-0.510474114072118,-0.521401031312324,0.024743545684375194,-0.4401693614493001,-0.4175403306222775,0.05930879233963392,-0.39673005682098333,-0.3242167442313655,0.08024430797388948,NONE
0.0,0.0,0.0,0.22651857808298223,-0.3931388102851554,0.005529507456358157,0.2395450918606387,-0.7422704758457479,0.004737771267419797,0.08311078554366544,-0.8703814903233275,0.005862579299670465,-0.058976077084556974,-0.8412350156518218,0.004350030956374875,-0.12007337240049384,-1.0774911764875947,-0.004142192384829662,-0.0201544002532131,-1.1039259028271253,-0.014301174711426735,0.030080793210824453,-0.9520992328781614,-0.05378781197938496,0.02471114962934887,-0.8278550736409885,-0.08930011377466977,-0.3289073767975931,-0.944362185545422,-0.017542716356138337,-0.20825886089149676,-0.9583370141024207,0.019326842718671123,-0.13868503477985564,-0.8076622069002936,0.013106620519044038,-0.12923145520211185,-0.6787004805622112,-0.01240092733324937,-0.4617673340532209,-0.7366106188370295,-0.025289622174581458,-0.35904841872375054,-0.7518893222841668,0.0013352820047457267,-0.27789534566708424,-0.6372565942589102,0.013412724544955887,-0.2461017278245067,-0.5140488983061284,0.0036249619261392147,-0.5497543261997841,-0.5107226130777561,-0.032244562974830866,-0.474346292566284,-0.5487074815982895,-0.013369045981184524,-0.3893791050677103,-0.4625775865841192,0.02138014645466369,-0.3545965021122943,-0.3661106804447598,0.04452729302056426,NONE
0.0,0.0,0.0,0.2422720076020468,-0.42349928240320084,0.03252673408549241,0.2427555065376263,-0.7797956323996901,0.05907585418022125,0.06686609798125685,-0.9102257871051087,0.0855253179250896,-0.08424517750126005,-0.8436695463984806,0.11122403439713498,-0.1930615049367601,-1.0755170699755177,0.041889090755130795,-0.05286039718408948,-1.15401981895957,0.07548305571947501,0.0070834968811587335,-0.9923814702869302,0.06422175757403549,-0.007042176245210388,-0.8633484280264042,0.041858616786118893,-0.4046761653942626,-0.9144600599051855,0.02926431551867305,-0.23080006920323842,-0.9766173152077495,0.1147635980684573,-0.14878649101309208,-0.831608860179884,0.12206347022228463,-0.14825853677263023,-0.700819453416634,0.09622770103747093,-0.515525848078292,-0.6910143989709787,0.02682101028549035,-0.38165686656229414,-0.772124052628517,0.09106108983069866,-0.2917684300701025,-0.6651691486000142,0.10468214656429459,-0.2678083505980595,-0.5348826187257539,0.08718186578238256,-0.5789132234625367,-0.4518104723355884,0.02833437264022551,-0.4852333573996732,-0.5464556264501923,0.07260350015433278,-0.3957603120362221,-0.4712002045018413,0.11208660267255668,-0.36734848023305916,-0.3695071747439652,0.13311646724230985,NONE
0.0,0.0,0.0,0.19505848532713024,-0.4426413532732133,0.00529869063679048,0.1714026578411654,-0.8133308805161024,0.010680391718824017,-0.013560653193436857,-0.9142892144148048,0.019797196223753002,-0.16286194632213596,-0.8171148315911471,0.029997592946802976,-0.2498394982423494,-1.060851775003752,0.0010028399107449414,-0.0963175562786989,-1.1625285250055353,0.005595517227473671,-0.04042591857109584,-1.0073676734214072,-0.020088278260337003,-0.06017998133208407,-0.8703706291774312,-0.05021045427446041,-0.45130051923125736,-0.8923720307929857,-0.012293724148540873,-0.269771746138996,-0.9887161340479708,0.03606949574519994,-0.19121182846327173,-0.8594968046080421,0.0367840127611388,-0.19151730177315715,-0.723590383382938,0.013802338300229512,-0.5554974926955687,-0.6680564890661147,-0.01902310801317922,-0.4125890318511083,-0.7734128330637492,0.015928537981164247,-0.3227947542056402,-0.6839669158260632,0.028570455536183634,-0.30127403594345953,-0.560053686156647,0.016703261994560625,-0.6043110199655611,-0.42475876079909886,-0.02493366784433209,-0.5017557939019511,-0.5341753275077488,-0.005062319583788831,-0.41127326301094097,-0.4730345287167023,0.0273521867598913,-0.3861541478838258,-0.3784930566928423,0.04710464468750706,NONE
0.0,0.0,0.0,0.17438592605727138,-0.46391149739394244,-0.01682420917983124,0.1446210358189241,-0.8457039506700602,-0.02691891020363842,-0.052004195510940675,-0.9484612763318955,-0.027981049368719087,-0.21139127829044463,-0.8417956843605896,-0.02516493187058065,-0.32178266168929104,-1.0504231986622408,-0.03152100597978848,-0.16021399668715153,-1.1662005034191543,-0.03923829520361401,-0.08985574994383363,-0.9985938391056768,-0.07146656352450056,-0.11346509687311612,-0.8614158878349306,-0.10636178137931042,-0.5130911039554463,-0.8583341534867299,-0.03802452332659981,-0.3250737981390473,-0.9679162879978959,-0.002196306330740074,-0.23757289084341812,-0.8361489891131707,-0.004279687677913889,-0.23787649047036563,-0.7023758988261309,-0.028574814852362133,-0.6084194054701315,-0.6243371878609155,-0.03901796883886598,-0.453271426178103,-0.7390593657495259,-0.012133061710541456,-0.358672188683437,-0.6497763443990029,0.0018935370628763788,-0.33881365066943214,-0.5289785454808544,-0.008422417590029296,-0.648098262988726,-0.3810967379491985,-0.040946621992672426,-0.5335033687304729,-0.4972557981105896,-0.024892137114178748,-0.4393130048330986,-0.43522923416309034,0.007824977064790547,-0.4195946411396973,-0.33803400262602074,0.028279159708776983,NONE
0.0,0.0,0.0,0.1598342574927782,-0.48042617430959556,-0.03962373171036201,0.13847004414625055,-0.8629939288205082,-0.06724080820565301,-0.05514034111928857,-0.9748639814838013,-0.0823184184672943,-0.21190271684247886,-0.883214792249495,-0.09403801250252963,-0.3888906548375937,-1.0472597409744282,-0.06918158212743271,-0.21900208776563548,-1.1907624042950335,-0.09298805208837771,-0.1392328933778052,-1.0431059638174074,-0.13537335105549844,-0.14962747310006572,-0.9071953635805836,-0.17533487200402464,-0.5749891213292344,-0.8181610540431724,-0.07073721591577499,-0.4003706672784875,-0.9773717909169002,-0.05733874245755758,-0.3058903987761588,-0.8640031769283633,-0.07100623787296143,-0.29349416475838086,-0.7198631604398343,-0.1021089879940509,-0.6642072664970887,-0.555345582029741,-0.06723608956421967,-0.5339813158872253,-0.7127080369532808,-0.060824769156526244,-0.4381044351126069,-0.6348316315335775,-0.052251129662134355,-0.4036353072005016,-0.5079491452559095,-0.06375439213627236,-0.6980724611017157,-0.2930939711688464,-0.06530302385669749,-0.6176704012049474,-0.43703357408667964,-0.06659911916720958,-0.5183898686717391,-0.39186449445734445,-0.037009848537741544,-0.4798199707746305,-0.3017761658141989,-0.01650979827399114,NONE
0.0,0.0,0.0,0.16937794856057997,-0.4856503165326118,-0.0226480931775264,0.12830042667553335,-0.8554977515195729,-0.040897807665915505,-0.07986535058161805,-0.9172034104968569,-0.04941218256512953,-0.23676371040107747,-0.8048378078440692,-0.054321194218412666,-0.36965630596759524,-1.0517967905695682,-0.045543858404251715,-0.2133095217735563,-1.1519703095984768,-0.05965537663611316,-0.12599673359073513,-0.9991121372504851,-0.0983178656811843,-0.1304535701505975,-0.8691659111688094,-0.13788837608156213,-0.555541907642136,-0.8314885380168126,-0.05350083706897622,-0.37575204343396257,-0.9370846835548208,-0.021259427736729127,-0.2729586669949619,-0.8205633435616387,-0.029928559189160115,-0.2617701628955396,-0.6899712961756727,-0.06152303762388474,-0.6402971024465188,-0.5774912595877233,-0.0559814056555071,-0.4900461825295024,-0.6892999098433142,-0.03548169605422165,-0.38917378461820984,-0.6106176519495119,-0.02676623749921646,-0.36359987980430875,-0.4913452308803409,-0.04184932190565491,-0.671738105115643,-0.32464075527482905,-0.059370502839965054,-0.5644605517395406,-0.44087925678287726,-0.05042596083652275,-0.46632163358530926,-0.38382196917891775,-0.02154007398266285,-0.4460652038852993,-0.2823929232160008,-0.004521986582628871,NONE
0.0,0.0,0.0,0.17820279157828517,-0.4631503992787967,-0.0062870144472321745,0.14839196480625197,-0.8397267013535344,-0.009086468350339579,-0.043340827304683985,-0.9289238372539206,-0.005456496287780612,-0.19589918944154447,-0.8058873790638449,0.0004891103023871825,-0.326856088832539,-1.0517423765297014,-0.009738893456935424,-0.16440870456723583,-1.1511917160579281,-0.0054366923055647175,-0.09712193347665969,-0.9893863213147234,-0.03566142520077158,-0.11946683420978067,-0.8519315626058783,-0.07183226268056314,-0.5177028843282334,-0.855560473349621,-0.019994145295692364,-0.33328309445927584,-0.9549821724273214,0.02962689938037712,-0.24560032476408647,-0.8243163490126125,0.026761922243284473,-0.2430844929601088,-0.6862286640453378,-0.001814642383568607,-0.6097660645524908,-0.6166648606228133,-0.02372684856000878,-0.46674801422257756,-0.7281267800084179,0.01142451962967871,-0.3759985064975211,-0.6369425360669306,0.022407908156694335,-0.35467565148123603,-0.5083573575802491,0.0074623211346616395,-0.6455032642984302,-0.36719096706920196,-0.027487268949561463,-0.5467663173238964,-0.4830256858453238,-0.006564700515504165,-0.458552820934633,-0.41873860466277635,0.027021063985289036,-0.4409535652344555,-0.31302069136553995,0.04625607290997549,NONE
0.0,0.0,0.0,0.21058444839604007,-0.43764969332069503,0.011129200971634293,0.18370113423904394,-0.7978116880033082,0.024079067816197175,-0.011694817723674316,-0.8821551565233122,0.041354420276999426,-0.16119749523898352,-0.7755151958012109,0.0591724295325492,-0.24661684477107543,-1.063534668363851,0.015622979489781374,-0.11558564451280728,-1.1510137475570232,0.04328214009250295,-0.05492872185056566,-0.9924034171832674,0.032350658319322934,-0.07090536252947116,-0.8601103970014065,0.010847300227083238,-0.4516112888620807,-0.8922147968803982,0.008142020072704445,-0.2819072610440732,-0.9629151827212182,0.08358599283524645,-0.19997517853502514,-0.8251710452302901,0.09251902587507674,-0.195550325647867,-0.6935282687113687,0.07102291560885952,-0.5567648726674639,-0.6673283417049863,0.009430520935430757,-0.4246078295622659,-0.7477857362952014,0.0661804338157245,-0.33461536922047364,-0.6462471107176064,0.0824486952635959,-0.3057251971565438,-0.5155941013276196,0.06944790328992959,-0.6121747176166321,-0.42684373264294745,0.012264182783880537,-0.5274703204615102,-0.5210120751490126,0.05026663074807612,-0.4428615067574485,-0.4469600541171485,0.08987882896353716,-0.4173134016753236,-0.341121850144497,0.11286349858595106,NONE
0.0,0.0,0.0,0.20846511685412888,-0.4441256054918733,0.027672794349558216,0.20454393825640219,-0.8122929102981048,0.04563090437024377,0.053495604839751,-0.9542454382498873,0.06517481747850672,-0.08016684998498612,-0.9024821677076468,0.08463995647336935,-0.21335618378380264,-1.0789928546270942,0.017474629169352114,-0.09591624965452973,-1.164073342990946,0.034781219133635785,-0.029196413809602195,-1.0228880488878889,0.013493363859341845,-0.026251572529305975,-0.8974492230973377,-0.013466233686768875,-0.41675659965971157,-0.9090181167831997,0.004247151533581244,-0.2703529037577462,-0.99990835937241,0.06960172234220705,-0.1893044969995557,-0.8744808681624053,0.07304221945565287,-0.18163303791941315,-0.7448197156944314,0.048437388651847,-0.5317242272632012,-0.6878507459004469,0.0008203409566804496,-0.41199382845639754,-0.7866548707968359,0.05685028869227816,-0.325176511047577,-0.6959743179477382,0.07113927407154148,-0.29352635597343174,-0.5706363308392914,0.05524698296038684,-0.5941588588222428,-0.4563706655344827,8.002120825400765e-05,-0.5063048669969613,-0.5599818251254584,0.0378916851400715,-0.4203791706871753,-0.4987942417062994,0.07374575735874175,-0.38803799704729064,-0.40784146350028005,0.09343616503497484,NONE
0.0,0.0,0.0,0.18334493010188677,-0.4278746117174085,0.022298691845176567,0.2047607661487152,-0.8155662056677113,0.040284042636968866,0.09950158098275218,-1.0118343283296587,0.05984591215508845,0.012874816972937478,-1.059409354044924,0.08149769853680819,-0.22458693675552827,-1.0774840010442794,0.027746149807242514,-0.09644109764477045,-1.1186407138995722,0.04819431782299678,-0.014810204184085324,-0.9744976500891153,0.029062668223254536,0.0020668742393060774,-0.8595950826111132,0.004153627947110234,-0.4061220561233671,-0.9138188417460698,0.015213866317799363,-0.2647986888939327,-0.9754895314882508,0.07544586257533802,-0.18058361157900918,-0.8468703027035015,0.07696417516099105,-0.16574176321387332,-0.7191556610253345,0.054040585955304116,-0.5095407866213338,-0.7015756816837805,0.010540621635300364,-0.3870450705960808,-0.7584017200523694,0.05733277994443726,-0.2996569366784038,-0.6633756992625078,0.0661832561487848,-0.26514004595043755,-0.5452978018928838,0.05091680288877699,-0.5693628378555918,-0.4807898657796148,0.007680544339944272,-0.4651732805680695,-0.5467012395087857,0.03986664122619919,-0.37840657289550544,-0.4737150270943984,0.07096894409234834,-0.34485692111533944,-0.38472686153946534,0.08933695902019298,NONE
